name	layer	type	assoc_score	prior_score	path_score	total_score
ALB	transcriptomic	gene	0.9467834287638935	0.741668320809112	1.0	0.8601908461573347
APOA2	transcriptomic	gene	0.9750757830919502	0.14389669778611572	1.0	0.5669635055114479
APOC1	transcriptomic	gene	0.9770966655439542	0.05929137426025968	1.0	0.5250650202389207
UBC	transcriptomic	gene	0.9962950488379926	0.004292851554495939	1.0	0.5014054355448465
PPP2R1B	transcriptomic	gene	0.9996631862579993	0.0008654177233392455	1.0	0.5003653461132695
ACADS	transcriptomic	gene	0.9973054900639946	0.0016904312164563134	1.0	0.5003063136210271
PPARGC1A	transcriptomic	gene	1.0	0.00016291883543019444	1.0	0.5000814594177151
ECI1	transcriptomic	gene	0.9976423038059953	0.0009750880250760498	1.0	0.5000160047737371
HMGCR	transcriptomic	gene	0.998989558773998	0.0003221338032189742	1.0	0.4999589786564091
FUOM	transcriptomic	gene	0.9969686763219939	0.001114869681117864	1.0	0.4999511701049577
ABCA5	transcriptomic	gene	0.9993263725159987	0.000146452328888763	1.0	0.4999385006676441
LDLR	transcriptomic	gene	0.9983159312899966	0.0002978468085089816	1.0	0.4998121096622538
ABCG1	transcriptomic	gene	0.9986527450319973	2.5618358006507175e-05	1.0	0.4997433581854027
MID1IP1	transcriptomic	gene	0.997979117547996	0.0002778988761524859	1.0	0.49973477294767543
UAP1	transcriptomic	gene	0.9956214213539912	0.0005688071935347678	1.0	0.49940868786756565
RORA	transcriptomic	gene	0.9966318625799933	0.00012170417583503132	1.0	0.49938722460391616
PMVK	transcriptomic	gene	0.9949477938699899	0.0006479229130306311	1.0	0.4993135202305133
GAL3ST1	transcriptomic	gene	0.9959582350959919	1.6541344143442147e-05	1.0	0.4991999176912701
ABCA10	transcriptomic	gene	0.9952846076119906	2.353366662445642e-05	1.0	0.49906868835571033
IDI1	transcriptomic	gene	0.9932637251599865	0.0007420946543346774	1.0	0.4990237923591646
AMDHD2	transcriptomic	gene	0.9946109801279892	9.776383038641189e-05	1.0	0.49897107794079104
NR1D1	transcriptomic	gene	0.9939373526439879	0.00024578186757956064	1.0	0.4989103614625874
CGA	transcriptomic	gene	0.9942741663859885	5.5258852262925596e-06	1.0	0.49885759621981085
MED11	transcriptomic	gene	0.9936005389019872	0.00020041701279521212	1.0	0.498820316286795
PIK3C2G	transcriptomic	gene	0.9929269114179858	5.8849421153801075e-05	1.0	0.49861480699417404
PNPLA8	transcriptomic	gene	0.9925900976759852	0.00014042473378596965	1.0	0.49858823190209
PIK3R1	transcriptomic	gene	0.9919164701919838	0.0004060062813324247	1.0	0.498586297179063
PMM1	transcriptomic	gene	0.9915796564499831	0.0004607772121672948	1.0	0.4985463198960803
ABCA9	transcriptomic	gene	0.9922532839339845	8.253645219141362e-05	1.0	0.49849192501289263
ACOT2	transcriptomic	gene	0.9902324014819804	0.0004676160460882465	1.0	0.4982802883194402
RENBP	transcriptomic	gene	0.9912428427079825	2.8794915829338197e-05	1.0	0.49826296599951114
PNPLA3	transcriptomic	gene	0.9905692152239811	0.00020787367989139472	1.0	0.4982177798847419
ENPP7	transcriptomic	gene	0.9909060289659818	5.202752781760254e-05	1.0	0.4982072195571051
HSD17B14	transcriptomic	gene	0.9892219602559784	0.00037237605330451743	1.0	0.49803058007784795
ITPR1	transcriptomic	gene	0.9898955877399798	1.7848956953579088e-05	1.0	0.49798804202647273
HMGCS2	transcriptomic	gene	0.9629504883799259	0.010752449088952048	1.0	0.4979663222204612
LPCAT4	transcriptomic	gene	0.9888851465139777	2.1046467484433307e-05	1.0	0.4977875525365377
CHD9	transcriptomic	gene	0.9885483327719771	4.012710375894259e-05	1.0	0.49772973010627486
PCYT2	transcriptomic	gene	0.986527450319973	0.0008184980535435322	1.0	0.49771473909076636
INPP5D	transcriptomic	gene	0.9878747052879757	3.631102355190895e-05	1.0	0.4975930965693711
SLC22A5	transcriptomic	gene	0.987537891545975	7.5182399022254e-05	1.0	0.49754516950870614
PLA2R1	transcriptomic	gene	0.9872010778039744	5.79108388166676e-06	1.0	0.4974431111027357
ACOT11	transcriptomic	gene	0.9868642640619737	2.78241423278804e-06	1.0	0.49737424401951114
GPCPD1	transcriptomic	gene	0.9861906365779723	6.851982737915881e-05	1.0	0.497272387229284
SCD	transcriptomic	gene	0.9801279892219602	0.0024286679028963643	1.0	0.49723993179584025
OSBPL3	transcriptomic	gene	0.9858538228359717	7.24728594460393e-06	1.0	0.49717438821016663
HSD17B1	transcriptomic	gene	0.9848433816099696	9.180500283714934e-06	1.0	0.4969732665721358
B4GALT5	transcriptomic	gene	0.9841697541259683	0.000156903803052557	1.0	0.49691240272671994
THEM4	transcriptomic	gene	0.9831593128999663	8.174254412718128e-05	1.0	0.49667273385205685
ITPR2	transcriptomic	gene	0.9828224991579656	0.0001575153560337054	1.0	0.49664325750960997
B3GNT5	transcriptomic	gene	0.9821488716739643	8.531760896308844e-06	1.0	0.496434040215241
ARSF	transcriptomic	gene	0.9818120579319636	9.593353391110138e-06	1.0	0.4963672082630883
MIR33B	transcriptomic	gene	0.9814752441899629	0.0	1.0	0.4962950488379926
SBF2	transcriptomic	gene	0.9811384304479622	4.721129611460386e-05	1.0	0.49625129173764976
CYP8B1	transcriptomic	gene	0.9747389693499495	0.0024698844226647134	1.0	0.49618273608132224
ST6GALNAC3	transcriptomic	gene	0.9808016167059616	6.8136587505611925e-06	1.0	0.4961637301705676
MYLIP	transcriptomic	gene	0.9797911754799595	3.2635440862398896e-05	1.0	0.4959745528164231
