name	layer	type	assoc_score	prior_score	path_score	total_score
PPARGC1A	transcriptomic	gene	1.0	0.00016291883543019444	1.0	0.5000814594177151
PPP2R1B	transcriptomic	gene	0.9996631862579993	0.0008654177233392455	1.0	0.5003316647390694
ABCA5	transcriptomic	gene	0.9993263725159987	0.000146452328888763	1.0	0.499871137919244
HMGCR	transcriptomic	gene	0.998989558773998	0.0003221338032189742	1.0	0.4998579345338089
ABCG1	transcriptomic	gene	0.9986527450319973	2.5618358006507175e-05	1.0	0.49960863268860245
LDLR	transcriptomic	gene	0.9983159312899966	0.0002978468085089816	1.0	0.4996437027912535
MID1IP1	transcriptomic	gene	0.997979117547996	0.0002778988761524859	1.0	0.499532684702475
ECI1	transcriptomic	gene	0.9976423038059953	0.0009750880250760498	1.0	0.4997802351543366
ACADS	transcriptomic	gene	0.9973054900639946	0.0016904312164563134	1.0	0.5000368626274265
FUOM	transcriptomic	gene	0.9969686763219939	0.001114869681117864	1.0	0.4996480377371571
RORA	transcriptomic	gene	0.9966318625799933	0.00012170417583503132	1.0	0.4990504108619155
UBC	transcriptomic	gene	0.9962950488379926	0.004292851554495939	1.0	0.5010349404286458
GAL3ST1	transcriptomic	gene	0.9959582350959919	1.6541344143442147e-05	1.0	0.4987957412008693
UAP1	transcriptomic	gene	0.9956214213539912	0.0005688071935347678	1.0	0.49897083000296477
ABCA10	transcriptomic	gene	0.9952846076119906	2.353366662445642e-05	1.0	0.4985971491169094
PMVK	transcriptomic	gene	0.9949477938699899	0.0006479229130306311	1.0	0.4988082996175123
AMDHD2	transcriptomic	gene	0.9946109801279892	9.776383038641189e-05	1.0	0.49843217595358996
CGA	transcriptomic	gene	0.9942741663859885	5.5258852262925596e-06	1.0	0.4982850128584097
NR1D1	transcriptomic	gene	0.9939373526439879	0.00024578186757956064	1.0	0.4983040967269861
MED11	transcriptomic	gene	0.9936005389019872	0.00020041701279521212	1.0	0.49818037017699374
IDI1	transcriptomic	gene	0.9932637251599865	0.0007420946543346774	1.0	0.4983501648751633
PIK3C2G	transcriptomic	gene	0.9929269114179858	5.8849421153801075e-05	1.0	0.4979074981359726
PNPLA8	transcriptomic	gene	0.9925900976759852	0.00014042473378596965	1.0	0.4978472416696885
ABCA9	transcriptomic	gene	0.9922532839339845	8.253645219141362e-05	1.0	0.497717253406291
PIK3R1	transcriptomic	gene	0.9919164701919838	0.0004060062813324247	1.0	0.4977779441982614
PMM1	transcriptomic	gene	0.9915796564499831	0.0004607772121672948	1.0	0.4977042855410786
RENBP	transcriptomic	gene	0.9912428427079825	2.8794915829338197e-05	1.0	0.4973872502703094
ENPP7	transcriptomic	gene	0.9909060289659818	5.202752781760254e-05	1.0	0.49729782245370335
PNPLA3	transcriptomic	gene	0.9905692152239811	0.00020787367989139472	1.0	0.49727470140714003
ACOT2	transcriptomic	gene	0.9902324014819804	0.0004676160460882465	1.0	0.49730352846763826
ITPR1	transcriptomic	gene	0.9898955877399798	1.7848956953579088e-05	1.0	0.4969776008004707
IGKV1-5	transcriptomic	gene	0.9895587739979791	0.0001500777061911445	1.0	0.2969426710524893
HSD17B14	transcriptomic	gene	0.9892219602559784	0.00037237605330451743	1.0	0.4969527761034458
LPCAT4	transcriptomic	gene	0.9888851465139777	2.1046467484433307e-05	1.0	0.49667606718793555
CHD9	transcriptomic	gene	0.9885483327719771	4.012710375894259e-05	1.0	0.49658456338347257
IGHV3-48	transcriptomic	gene	0.9882115190299764	5.584260783841213e-05	1.0	0.2964913770129121
INPP5D	transcriptomic	gene	0.9878747052879757	3.631102355190895e-05	1.0	0.4963805670981687
SLC22A5	transcriptomic	gene	0.987537891545975	7.5182399022254e-05	1.0	0.49629895866330365
PLA2R1	transcriptomic	gene	0.9872010778039744	5.79108388166676e-06	1.0	0.49616321888313314
ACOT11	transcriptomic	gene	0.9868642640619737	2.78241423278804e-06	1.0	0.4960606704257085
PCYT2	transcriptomic	gene	0.986527450319973	0.0008184980535435322	1.0	0.49636748412276366
GPCPD1	transcriptomic	gene	0.9861906365779723	6.851982737915881e-05	1.0	0.4958914508870813
OSBPL3	transcriptomic	gene	0.9858538228359717	7.24728594460393e-06	1.0	0.4957597704937638
IGHV1-69	transcriptomic	gene	0.985517009093971	4.712131953305922e-06	1.0	0.29565745879416794
IGLC1	transcriptomic	gene	0.9851801953519703	0.0005334393403251923	1.0	0.2958207782757537
HSD17B1	transcriptomic	gene	0.9848433816099696	9.180500283714934e-06	1.0	0.4954576047331328
IGHG2	transcriptomic	gene	0.984506567867969	0.00020472677629521566	1.0	0.2954543337485383
B4GALT5	transcriptomic	gene	0.9841697541259683	0.000156903803052557	1.0	0.49532937813931677
IGKC	transcriptomic	gene	0.9838329403839676	0.005624998083700135	1.0	0.2979623811570403
IGLV6-57	transcriptomic	gene	0.983496126641967	8.151502674938811e-05	1.0	0.29508959550596475
THEM4	transcriptomic	gene	0.9831593128999663	8.174254412718128e-05	1.0	0.4949886651420535
ITPR2	transcriptomic	gene	0.9828224991579656	0.0001575153560337054	1.0	0.49492550742540653
IGHG4	transcriptomic	gene	0.9824856854159649	0.00014780253175232	1.0	0.2948196068906656
B3GNT5	transcriptomic	gene	0.9821488716739643	8.531760896308844e-06	1.0	0.49464892738263744
ARSF	transcriptomic	gene	0.9818120579319636	9.593353391110138e-06	1.0	0.49454841405628464
MIR33B	transcriptomic	gene	0.9814752441899629	0.0	1.0	0.49444257325698887
