name	layer	type	assoc_score	prior_score	path_score	total_score
PPARGC1A	transcriptomic	gene	1.0	0.00016291883543019444	1.0	0.4000977513012582
PPP2R1B	transcriptomic	gene	0.9996631862579993	0.0008654177233392455	1.0	0.4004182065114034
ABCA5	transcriptomic	gene	0.9993263725159987	0.000146452328888763	1.0	0.3998857831521329
HMGCR	transcriptomic	gene	0.998989558773998	0.0003221338032189742	1.0	0.39989014791413086
ABCG1	transcriptomic	gene	0.9986527450319973	2.5618358006507175e-05	1.0	0.3996111945244032
LDLR	transcriptomic	gene	0.9983159312899966	0.0002978468085089816	1.0	0.39967348747210446
MID1IP1	transcriptomic	gene	0.997979117547996	0.0002778988761524859	1.0	0.39956047459009036
ECI1	transcriptomic	gene	0.9976423038059953	0.0009750880250760498	1.0	0.3998777439568443
ACADS	transcriptomic	gene	0.9973054900639946	0.0016904312164563134	1.0	0.4002059057490722
FUOM	transcriptomic	gene	0.9969686763219939	0.001114869681117864	1.0	0.399759524705269
RORA	transcriptomic	gene	0.9966318625799933	0.00012170417583503132	1.0	0.39906258127949906
UBC	transcriptomic	gene	0.9962950488379926	0.004292851554495939	1.0	0.4014642255840954
GAL3ST1	transcriptomic	gene	0.9959582350959919	1.6541344143442147e-05	1.0	0.3987973953352837
UAP1	transcriptomic	gene	0.9956214213539912	0.0005688071935347678	1.0	0.3990277107223183
ABCA10	transcriptomic	gene	0.9952846076119906	2.353366662445642e-05	1.0	0.3985995024835719
PMVK	transcriptomic	gene	0.9949477938699899	0.0006479229130306311	1.0	0.3988730919088154
AMDHD2	transcriptomic	gene	0.9946109801279892	9.776383038641189e-05	1.0	0.3984419523366287
CGA	transcriptomic	gene	0.9942741663859885	5.5258852262925596e-06	1.0	0.3982855654469324
NR1D1	transcriptomic	gene	0.9939373526439879	0.00024578186757956064	1.0	0.3983286749137442
MED11	transcriptomic	gene	0.9936005389019872	0.00020041701279521212	1.0	0.3982004118782734
IDI1	transcriptomic	gene	0.9932637251599865	0.0007420946543346774	1.0	0.39842437434059685
PIK3C2G	transcriptomic	gene	0.9929269114179858	5.8849421153801075e-05	1.0	0.3979133830780881
PNPLA8	transcriptomic	gene	0.9925900976759852	0.00014042473378596965	1.0	0.3978612841430672
ABCA9	transcriptomic	gene	0.9922532839339845	8.253645219141362e-05	1.0	0.3977255070515103
PIK3R1	transcriptomic	gene	0.9919164701919838	0.0004060062813324247	1.0	0.39781854482639467
PMM1	transcriptomic	gene	0.9915796564499831	0.0004607772121672948	1.0	0.3977503632622954
RENBP	transcriptomic	gene	0.9912428427079825	2.8794915829338197e-05	1.0	0.3973901297618924
ENPP7	transcriptomic	gene	0.9909060289659818	5.202752781760254e-05	1.0	0.3973030252064852
PNPLA3	transcriptomic	gene	0.9905692152239811	0.00020787367989139472	1.0	0.39729548877512927
ACOT2	transcriptomic	gene	0.9902324014819804	0.0004676160460882465	1.0	0.39735029007224715
ITPR1	transcriptomic	gene	0.9898955877399798	1.7848956953579088e-05	1.0	0.39697938569616614
IGKV1-5	transcriptomic	gene	0.9895587739979791	0.0001500777061911445	1.0	0.1969576788231085
HSD17B14	transcriptomic	gene	0.9892219602559784	0.00037237605330451743	1.0	0.3969900137087763
LPCAT4	transcriptomic	gene	0.9888851465139777	2.1046467484433307e-05	1.0	0.39667817183468407
CHD9	transcriptomic	gene	0.9885483327719771	4.012710375894259e-05	1.0	0.39658857609384857
IGHV3-48	transcriptomic	gene	0.9882115190299764	5.584260783841213e-05	1.0	0.19649696127369604
INPP5D	transcriptomic	gene	0.9878747052879757	3.631102355190895e-05	1.0	0.39638419820052395
SLC22A5	transcriptomic	gene	0.987537891545975	7.5182399022254e-05	1.0	0.3963064769032059
PLA2R1	transcriptomic	gene	0.9872010778039744	5.79108388166676e-06	1.0	0.3961637979915214
