name	layer	type	assoc_score	prior_score	path_score	total_score
ALB	transcriptomic	gene	0.9467834287638935	0.741668320809112	1.0	0.8575300175955294
APOA2	transcriptomic	gene	0.9750757830919502	0.14389669778611572	1.0	0.5657172946660454
APOC1	transcriptomic	gene	0.9770966655439542	0.05929137426025968	1.0	0.5239198535161185
UBC	transcriptomic	gene	0.9962950488379926	0.004292851554495939	1.0	0.5012201879867462
PPP2R1B	transcriptomic	gene	0.9996631862579993	0.0008654177233392455	1.0	0.5003485054261694
ACADS	transcriptomic	gene	0.9973054900639946	0.0016904312164563134	1.0	0.5001715881242268
PPARGC1A	transcriptomic	gene	1.0	0.00016291883543019444	1.0	0.5000814594177151
HMGCR	transcriptomic	gene	0.998989558773998	0.0003221338032189742	1.0	0.49990845659510896
ABCA5	transcriptomic	gene	0.9993263725159987	0.000146452328888763	1.0	0.49990481929344405
ECI1	transcriptomic	gene	0.9976423038059953	0.0009750880250760498	1.0	0.4998981199640369
FUOM	transcriptomic	gene	0.9969686763219939	0.001114869681117864	1.0	0.4997996039210574
LDLR	transcriptomic	gene	0.9983159312899966	0.0002978468085089816	1.0	0.49972790622675367
ABCG1	transcriptomic	gene	0.9986527450319973	2.5618358006507175e-05	1.0	0.4996759954370026
MID1IP1	transcriptomic	gene	0.997979117547996	0.0002778988761524859	1.0	0.49963372882507523
RORA	transcriptomic	gene	0.9966318625799933	0.00012170417583503132	1.0	0.4992188177329158
UAP1	transcriptomic	gene	0.9956214213539912	0.0005688071935347678	1.0	0.4991897589352652
PMVK	transcriptomic	gene	0.9949477938699899	0.0006479229130306311	1.0	0.49906090992401275
GAL3ST1	transcriptomic	gene	0.9959582350959919	1.6541344143442147e-05	1.0	0.4989978294460697
ABCA10	transcriptomic	gene	0.9952846076119906	2.353366662445642e-05	1.0	0.49883291873630986
AMDHD2	transcriptomic	gene	0.9946109801279892	9.776383038641189e-05	1.0	0.4987016269471905
IDI1	transcriptomic	gene	0.9932637251599865	0.0007420946543346774	1.0	0.49868697861716393
NR1D1	transcriptomic	gene	0.9939373526439879	0.00024578186757956064	1.0	0.4986072290947867
CGA	transcriptomic	gene	0.9942741663859885	5.5258852262925596e-06	1.0	0.49857130453911025
MED11	transcriptomic	gene	0.9936005389019872	0.00020041701279521212	1.0	0.4985003432318944
PIK3C2G	transcriptomic	gene	0.9929269114179858	5.8849421153801075e-05	1.0	0.49826115256507336
PNPLA8	transcriptomic	gene	0.9925900976759852	0.00014042473378596965	1.0	0.49821773678588926
PIK3R1	transcriptomic	gene	0.9919164701919838	0.0004060062813324247	1.0	0.4981821206886622
PMM1	transcriptomic	gene	0.9915796564499831	0.0004607772121672948	1.0	0.49812530271857947
ABCA9	transcriptomic	gene	0.9922532839339845	8.253645219141362e-05	1.0	0.49810458920959183
RENBP	transcriptomic	gene	0.9912428427079825	2.8794915829338197e-05	1.0	0.4978251081349103
ACOT2	transcriptomic	gene	0.9902324014819804	0.0004676160460882465	1.0	0.49779190839353926
ENPP7	transcriptomic	gene	0.9909060289659818	5.202752781760254e-05	1.0	0.49775252100540424
PNPLA3	transcriptomic	gene	0.9905692152239811	0.00020787367989139472	1.0	0.497746240645941
HSD17B14	transcriptomic	gene	0.9892219602559784	0.00037237605330451743	1.0	0.49749167809064687
ITPR1	transcriptomic	gene	0.9898955877399798	1.7848956953579088e-05	1.0	0.4974828214134717
LPCAT4	transcriptomic	gene	0.9888851465139777	2.1046467484433307e-05	1.0	0.49723180986223664
CHD9	transcriptomic	gene	0.9885483327719771	4.012710375894259e-05	1.0	0.49715714674487377
PCYT2	transcriptomic	gene	0.986527450319973	0.0008184980535435322	1.0	0.497041111606765
INPP5D	transcriptomic	gene	0.9878747052879757	3.631102355190895e-05	1.0	0.4969868318337699
SLC22A5	transcriptomic	gene	0.987537891545975	7.5182399022254e-05	1.0	0.4969220640860049
PLA2R1	transcriptomic	gene	0.9872010778039744	5.79108388166676e-06	1.0	0.4968031649929344
ACOT11	transcriptomic	gene	0.9868642640619737	2.78241423278804e-06	1.0	0.49671745722260985
GPCPD1	transcriptomic	gene	0.9861906365779723	6.851982737915881e-05	1.0	0.49658191905818266
OSBPL3	transcriptomic	gene	0.9858538228359717	7.24728594460393e-06	1.0	0.4964670793519652
SCD	transcriptomic	gene	0.9801279892219602	0.0024286679028963643	1.0	0.49624633125693823
HSD17B1	transcriptomic	gene	0.9848433816099696	9.180500283714934e-06	1.0	0.49621543565263426
B4GALT5	transcriptomic	gene	0.9841697541259683	0.000156903803052557	1.0	0.4961208904330183
HMGCS2	transcriptomic	gene	0.9629504883799259	0.010752449088952048	1.0	0.4961138466394575
THEM4	transcriptomic	gene	0.9831593128999663	8.174254412718128e-05	1.0	0.49583069949705516
ITPR2	transcriptomic	gene	0.9828224991579656	0.0001575153560337054	1.0	0.4957843824675082
B3GNT5	transcriptomic	gene	0.9821488716739643	8.531760896308844e-06	1.0	0.49554148379893925
ARSF	transcriptomic	gene	0.9818120579319636	9.593353391110138e-06	1.0	0.49545781115968646
MIR33B	transcriptomic	gene	0.9814752441899629	0.0	1.0	0.49536881104749075
SBF2	transcriptomic	gene	0.9811384304479622	4.721129611460386e-05	1.0	0.49530821326004787
ST6GALNAC3	transcriptomic	gene	0.9808016167059616	6.8136587505611925e-06	1.0	0.49520381100586564
MYLIP	transcriptomic	gene	0.9797911754799595	3.2635440862398896e-05	1.0	0.4949641115904211
CYP8B1	transcriptomic	gene	0.9747389693499495	0.0024698844226647134	1.0	0.49491968454881974
ITPR3	transcriptomic	gene	0.9791175479959582	1.8581900186844215e-05	1.0	0.494788677949083
ACSL4	transcriptomic	gene	0.9787807342539576	5.13361744515334e-05	1.0	0.49472085165071517
GDPD3	transcriptomic	gene	0.9784439205119568	2.2494551042257395e-05	1.0	0.49462222740351036
AHR	transcriptomic	gene	0.9781071067699563	0.00018063349307472512	1.0	0.49461709343902643
PLTP	transcriptomic	gene	0.9777702930279555	0.00012563134595065142	1.0	0.4945053889299642
CYP2R1	transcriptomic	gene	0.9774334792859549	3.0404765161559464e-05	1.0	0.4943735722040695
HSD3B1	transcriptomic	gene	0.9767598518019536	3.438788378556386e-06	1.0	0.4941916823446777
ESYT3	transcriptomic	gene	0.9764230380599529	4.542369677205917e-07	1.0	0.49410598663347205
ACSS3	transcriptomic	gene	0.9760862243179522	0.00014709063692805005	1.0	0.4940951013979521
PPARA	transcriptomic	gene	0.9757494105759515	0.0002219410073392967	1.0	0.49404832314765756
MTMR7	transcriptomic	gene	0.9754125968339509	7.667632382297404e-06	1.0	0.49385698302467884
GPX4	transcriptomic	gene	0.9693499494779387	0.0029443376583355154	1.0	0.49380965619865247
NCEH1	transcriptomic	gene	0.9744021556079488	1.7128091743820514e-05	1.0	0.4936091029478591
ETNPPL	transcriptomic	gene	0.9730549006399462	0.0006385117500502932	1.0	0.4935829810350117
NUDT19	transcriptomic	gene	0.9740653418659482	5.1265626373432876e-05	1.0	0.4935419682796738
ACADL	transcriptomic	gene	0.9737285281239475	0.0001902727914760854	1.0	0.4935272684267249
MED16	transcriptomic	gene	0.9733917143819468	0.00020715418111178998	1.0	0.49345150568604257
ETNK2	transcriptomic	gene	0.9717076456719435	0.0009221985541285437	1.0	0.4933880106950501
CYP4A11	transcriptomic	gene	0.9656449983159313	0.003552079351486964	1.0	0.4931872892547263
PIP5K1B	transcriptomic	gene	0.9727180868979455	1.5366667056793156e-06	1.0	0.4931802900578392
PLEKHA6	transcriptomic	gene	0.9720444594139441	0.00018626039340313913	1.0	0.4931042450501876
ORMDL1	transcriptomic	gene	0.9710340181879421	0.0002709813263554357	1.0	0.49289399521016325
HSD17B3	transcriptomic	gene	0.9713708319299428	8.126396903081997e-05	1.0	0.49288333996700107
LIPG	transcriptomic	gene	0.9706972044459414	0.000175527159257415	1.0	0.49276206469111405
CARM1	transcriptomic	gene	0.9703603907039408	0.00012925741357959348	1.0	0.49265472638277497
